model,group,ratio,k,k_actual,crel_pair,pair_id,attr_dim,delta_target_logit_signed
gemma-2-9b-it,diag_zscore_asc,0.1,68,68,MORE-LESS,pair9,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.1,68,68,MORE-LESS,pair9,Q,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair0,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair0,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair1,P,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair1,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair2,P,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair2,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair3,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair3,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair4,P,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair4,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair5,P,0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair5,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair6,P,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair6,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair7,P,0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair7,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair8,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair8,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair9,P,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-OPP,pair9,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair0,P,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair0,Q,0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair1,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair1,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair2,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair2,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair3,P,-0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair3,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair4,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair4,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair5,P,0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair5,Q,0.375
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair6,P,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair6,Q,0.375
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair7,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair7,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair8,P,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair8,Q,0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair9,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-MORE,pair9,Q,0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair0,P,0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair0,Q,0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair1,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair1,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair2,P,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair2,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair3,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair3,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair4,P,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair4,Q,0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair5,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair5,Q,0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair6,P,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair6,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair7,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair7,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair8,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair8,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair9,P,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,SAME-LESS,pair9,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair0,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair0,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair1,P,-0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair1,Q,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair2,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair2,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair3,P,-0.375
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair3,Q,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair4,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair4,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair5,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair5,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair6,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair6,Q,0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair7,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair7,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair8,P,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair8,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair9,P,-0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-MORE,pair9,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair0,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair0,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair1,P,-0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair1,Q,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair2,P,-0.375
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair2,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair3,P,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair3,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair4,P,-0.375
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair4,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair5,P,-0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair5,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair6,P,-0.375
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair6,Q,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair7,P,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair7,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair8,P,-0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair8,Q,-0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair9,P,-0.5
gemma-2-9b-it,diag_rank_asc,0.1,68,68,OPP-LESS,pair9,Q,-0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair0,P,0.375
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair0,Q,0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair1,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair1,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair2,P,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair2,Q,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair3,P,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair3,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair4,P,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair4,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair5,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair5,Q,0.25
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair6,P,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair6,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair7,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair7,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair8,P,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair8,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair9,P,-0.125
gemma-2-9b-it,diag_rank_asc,0.1,68,68,MORE-LESS,pair9,Q,0.0
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair0,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair0,Q,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair1,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair1,Q,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair2,P,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair2,Q,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair3,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair3,Q,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair4,P,-0.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair4,Q,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair5,P,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair5,Q,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair6,P,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair6,Q,0.0
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair7,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair7,Q,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair8,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair8,Q,0.0
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair9,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-OPP,pair9,Q,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair0,P,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair0,Q,0.0
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair1,P,-0.625
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair1,Q,-0.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair2,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair2,Q,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair3,P,-0.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair3,Q,0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair4,P,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair4,Q,0.0
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair5,P,-0.625
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair5,Q,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair6,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair6,Q,0.0
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair7,P,-1.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair7,Q,-1.0
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair8,P,0.0
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair8,Q,0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair9,P,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-MORE,pair9,Q,0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair0,P,0.0
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair0,Q,0.0
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair1,P,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair1,Q,0.0
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair2,P,-0.625
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair2,Q,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair3,P,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair3,Q,0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair4,P,-0.75
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair4,Q,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair5,P,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair5,Q,0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair6,P,-0.625
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair6,Q,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair7,P,-0.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair7,Q,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair8,P,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair8,Q,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair9,P,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,SAME-LESS,pair9,Q,0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair0,P,-0.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair0,Q,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair1,P,-0.875
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair1,Q,-0.875
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair2,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair2,Q,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair3,P,-0.625
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair3,Q,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair4,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair4,Q,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair5,P,-1.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair5,Q,-0.625
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair6,P,-0.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair6,Q,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair7,P,-1.875
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair7,Q,-1.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair8,P,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair8,Q,0.0
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair9,P,-0.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-MORE,pair9,Q,0.0
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair0,P,-0.625
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair0,Q,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair1,P,-0.625
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair1,Q,-0.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair2,P,-1.625
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair2,Q,-1.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair3,P,-0.75
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair3,Q,-0.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair4,P,-2.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair4,Q,-1.75
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair5,P,-0.75
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair5,Q,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair6,P,-1.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair6,Q,-0.875
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair7,P,-1.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair7,Q,-1.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair8,P,-0.75
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair8,Q,-0.75
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair9,P,-0.875
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,OPP-LESS,pair9,Q,-0.625
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair0,P,0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair0,Q,0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair1,P,-0.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair1,Q,-0.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair2,P,-0.75
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair2,Q,-0.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair3,P,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair3,Q,-0.125
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair4,P,-0.875
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair4,Q,-0.625
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair5,P,-0.5
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair5,Q,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair6,P,-0.625
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair6,Q,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair7,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair7,Q,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair8,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair8,Q,-0.25
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair9,P,-0.375
gemma-2-9b-it,diag_zscore_asc,0.12,81,81,MORE-LESS,pair9,Q,-0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair0,P,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair0,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair1,P,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair1,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair2,P,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair2,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair3,P,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair3,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair4,P,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair4,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair5,P,0.25
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair5,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair6,P,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair6,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair7,P,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair7,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair8,P,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair8,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair9,P,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-OPP,pair9,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair0,P,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair0,Q,0.25
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair1,P,-0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair1,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair2,P,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair2,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair3,P,-0.25
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair3,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair4,P,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair4,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair5,P,0.25
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair5,Q,0.375
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair6,P,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair6,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair7,P,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair7,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair8,P,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair8,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair9,P,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-MORE,pair9,Q,0.25
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-LESS,pair0,P,0.25
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-LESS,pair0,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-LESS,pair1,P,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-LESS,pair1,Q,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-LESS,pair2,P,-0.25
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-LESS,pair2,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-LESS,pair3,P,-0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-LESS,pair3,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-LESS,pair4,P,-0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-LESS,pair4,Q,0.125
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-LESS,pair5,P,0.0
gemma-2-9b-it,diag_rank_asc,0.12,81,81,SAME-LESS,pair5,Q,0.125
